Expedition,Latitude,Longitude,Depth,NO3,d15N
GEOTRACE GA01 (GEOVIDE),41.38,-13.89,49.1,2.93,9.67
GEOTRACE GA01 (GEOVIDE),41.38,-13.89,43,3.28,7.75
GEOTRACE GA01 (GEOVIDE),41.38,-13.89,30,2.33,9.05
GEOTRACE GA01 (GEOVIDE),43.78,-17.03,3499.2,21.96,4.81
GEOTRACE GA01 (GEOVIDE),43.78,-17.03,2999.3,20.52,4.89
GEOTRACE GA01 (GEOVIDE),43.78,-17.03,2250.1,18.64,4.8
GEOTRACE GA01 (GEOVIDE),43.78,-17.03,1799.4,18.44,4.84
GEOTRACE GA01 (GEOVIDE),43.78,-17.03,1400.6,18.56,4.78
GEOTRACE GA01 (GEOVIDE),43.78,-17.03,998.3,18.52,4.61
GEOTRACE GA01 (GEOVIDE),43.78,-17.03,699.4,16.52,4.81
GEOTRACE GA01 (GEOVIDE),43.78,-17.03,500.1,12.96,4.56
GEOTRACE GA01 (GEOVIDE),43.78,-17.03,401,11.18,4.63
GEOTRACE GA01 (GEOVIDE),43.78,-17.03,301.1,10.34,4.21
GEOTRACE GA01 (GEOVIDE),43.78,-17.03,200.6,9.69,4.41
GEOTRACE GA01 (GEOVIDE),43.78,-17.03,150.5,9.1,4.52
GEOTRACE GA01 (GEOVIDE),43.78,-17.03,100.9,8.51,4.63
GEOTRACE GA01 (GEOVIDE),43.78,-17.03,80.9,8.54,4.5
GEOTRACE GA01 (GEOVIDE),43.78,-17.03,68.9,8.46,4.68
GEOTRACE GA01 (GEOVIDE),43.78,-17.03,59.4,8.04,4.99
GEOTRACE GA01 (GEOVIDE),43.78,-17.03,49.6,6.65,6.08
GEOTRACE GA01 (GEOVIDE),43.78,-17.03,39.9,5.01,7.35
GEOTRACE GA01 (GEOVIDE),43.78,-17.03,29.5,2.92,12.36
GEOTRACE GA01 (GEOVIDE),46.54,-19.67,4607.2,23.26,4.77
GEOTRACE GA01 (GEOVIDE),46.54,-19.67,4500.4,22.91,5.1
GEOTRACE GA01 (GEOVIDE),46.54,-19.67,3998.9,22.8,4.88
GEOTRACE GA01 (GEOVIDE),46.54,-19.67,3499.4,21.76,4.85
GEOTRACE GA01 (GEOVIDE),46.54,-19.67,2999.4,19.36,5
GEOTRACE GA01 (GEOVIDE),46.54,-19.67,2499.6,18.51,4.78
GEOTRACE GA01 (GEOVIDE),46.54,-19.67,2300.2,18.27,4.92
GEOTRACE GA01 (GEOVIDE),46.54,-19.67,2000.2,18.34,4.86
GEOTRACE GA01 (GEOVIDE),46.54,-19.67,1749.6,18.35,4.83
GEOTRACE GA01 (GEOVIDE),46.54,-19.67,1499.9,18.44,4.85
GEOTRACE GA01 (GEOVIDE),46.54,-19.67,1250.6,18.8,4.94
GEOTRACE GA01 (GEOVIDE),46.54,-19.67,1000.4,19.21,4.93
GEOTRACE GA01 (GEOVIDE),46.54,-19.67,800,19.46,4.81
GEOTRACE GA01 (GEOVIDE),46.54,-19.67,699,17.39,4.75
GEOTRACE GA01 (GEOVIDE),46.54,-19.67,600.3,12.14,4.86
GEOTRACE GA01 (GEOVIDE),46.54,-19.67,500,11.36,4.35
GEOTRACE GA01 (GEOVIDE),46.54,-19.67,398.2,12.35,4.39
GEOTRACE GA01 (GEOVIDE),46.54,-19.67,300.1,10.16,4.32
GEOTRACE GA01 (GEOVIDE),46.54,-19.67,197.4,9.78,4.6
GEOTRACE GA01 (GEOVIDE),46.54,-19.67,149.7,9.29,4.49
GEOTRACE GA01 (GEOVIDE),46.54,-19.67,100.2,8.6,4.45
GEOTRACE GA01 (GEOVIDE),46.54,-19.67,91,7.97,4.43
GEOTRACE GA01 (GEOVIDE),46.54,-19.67,60,5.76,5.98
GEOTRACE GA01 (GEOVIDE),46.54,-19.67,40,4.29,7.96
GEOTRACE GA01 (GEOVIDE),46.54,-19.67,39.4,4.37,9.81
GEOTRACE GA01 (GEOVIDE),46.54,-19.67,25,3.24,10.1
GEOTRACE GA01 (GEOVIDE),46.54,-19.67,18,2.4,12.26
GEOTRACE GA01 (GEOVIDE),50.28,-22.6,4191.8,22.33,4.82
GEOTRACE GA01 (GEOVIDE),50.28,-22.6,3499.5,20.44,4.82
GEOTRACE GA01 (GEOVIDE),50.28,-22.6,3250.5,19.69,4.85
GEOTRACE GA01 (GEOVIDE),50.28,-22.6,2999,18.48,4.79
GEOTRACE GA01 (GEOVIDE),50.28,-22.6,2749.2,17.65,4.92
GEOTRACE GA01 (GEOVIDE),50.28,-22.6,2498.9,17.42,4.77
GEOTRACE GA01 (GEOVIDE),50.28,-22.6,2299.9,17.4,4.99
GEOTRACE GA01 (GEOVIDE),50.28,-22.6,1998.4,17.62,4.86
GEOTRACE GA01 (GEOVIDE),50.28,-22.6,1800.2,17.68,4.8
GEOTRACE GA01 (GEOVIDE),50.28,-22.6,1599.7,17.7,4.9
GEOTRACE GA01 (GEOVIDE),50.28,-22.6,1400.4,17.63,4.88
GEOTRACE GA01 (GEOVIDE),50.28,-22.6,1199.5,17.66,4.97
GEOTRACE GA01 (GEOVIDE),50.28,-22.6,999,17.87,4.78
GEOTRACE GA01 (GEOVIDE),50.28,-22.6,899.3,18.09,4.78
GEOTRACE GA01 (GEOVIDE),50.28,-22.6,750.3,18.4,4.85
GEOTRACE GA01 (GEOVIDE),50.28,-22.6,600.3,19.37,4.83
GEOTRACE GA01 (GEOVIDE),50.28,-22.6,500.8,19.7,4.84
GEOTRACE GA01 (GEOVIDE),50.28,-22.6,400.3,16.57,5.08
GEOTRACE GA01 (GEOVIDE),50.28,-22.6,300,13.93,4.78
GEOTRACE GA01 (GEOVIDE),50.28,-22.6,199.5,13.42,4.76
GEOTRACE GA01 (GEOVIDE),50.28,-22.6,149.5,12.88,5.27
GEOTRACE GA01 (GEOVIDE),50.28,-22.6,99.9,11.49,5.51
GEOTRACE GA01 (GEOVIDE),50.28,-22.6,85,8.47,7.12
GEOTRACE GA01 (GEOVIDE),50.28,-22.6,45,6.84,8.29
GEOTRACE GA01 (GEOVIDE),50.28,-22.6,34.6,6.33,9.78
GEOTRACE GA01 (GEOVIDE),50.28,-22.6,30,5.17,10.4
GEOTRACE GA01 (GEOVIDE),50.28,-22.6,15,4.99,11.34
GEOTRACE GA01 (GEOVIDE),50.28,-22.6,4.2,6.05,10.07
GEOTRACE GA01 (GEOVIDE),55.51,-26.71,3273.2,18.5,5.48
GEOTRACE GA01 (GEOVIDE),55.51,-26.71,2999.8,18.22,5.43
GEOTRACE GA01 (GEOVIDE),55.51,-26.71,2799.2,17.74,4.92
GEOTRACE GA01 (GEOVIDE),55.51,-26.71,2499.8,17.46,4.85
GEOTRACE GA01 (GEOVIDE),55.51,-26.71,2250,17.54,4.9
GEOTRACE GA01 (GEOVIDE),55.51,-26.71,2000.1,17.59,4.87
GEOTRACE GA01 (GEOVIDE),55.51,-26.71,1700,17.73,5.07
GEOTRACE GA01 (GEOVIDE),55.51,-26.71,1549.3,17.73,4.92
GEOTRACE GA01 (GEOVIDE),55.51,-26.71,1399,17,4.91
GEOTRACE GA01 (GEOVIDE),55.51,-26.71,1199.5,16.86,4.9
GEOTRACE GA01 (GEOVIDE),55.51,-26.71,999.5,17.08,4.72
GEOTRACE GA01 (GEOVIDE),55.51,-26.71,899.1,17.75,4.88
GEOTRACE GA01 (GEOVIDE),55.51,-26.71,801.1,17.67,4.82
GEOTRACE GA01 (GEOVIDE),55.51,-26.71,700.4,17.52,4.84
GEOTRACE GA01 (GEOVIDE),55.51,-26.71,600.1,17.66,4.83
GEOTRACE GA01 (GEOVIDE),55.51,-26.71,501,19.04,4.86
GEOTRACE GA01 (GEOVIDE),55.51,-26.71,450.1,19.11,4.71
GEOTRACE GA01 (GEOVIDE),55.51,-26.71,378.2,16.53,4.9
GEOTRACE GA01 (GEOVIDE),55.51,-26.71,299.8,15.49,5
GEOTRACE GA01 (GEOVIDE),55.51,-26.71,200.6,13.87,4.76
GEOTRACE GA01 (GEOVIDE),55.51,-26.71,150.9,13.76,4.8
GEOTRACE GA01 (GEOVIDE),55.51,-26.71,100,8.47,7.11
GEOTRACE GA01 (GEOVIDE),55.51,-26.71,80,8.45,7.37
GEOTRACE GA01 (GEOVIDE),55.51,-26.71,55,8.96,7.51
GEOTRACE GA01 (GEOVIDE),55.51,-26.71,45,9.3,7.23
GEOTRACE GA01 (GEOVIDE),55.51,-26.71,30.5,9.17,8.07
GEOTRACE GA01 (GEOVIDE),55.51,-26.71,30,6.16,10.65
GEOTRACE GA01 (GEOVIDE),55.51,-26.71,15.7,7.09,10.29
GEOTRACE GA01 (GEOVIDE),55.51,-26.71,10,6.42,10.69
GEOTRACE GA01 (GEOVIDE),58.84,-31.27,1362.8,16.74,4.91
GEOTRACE GA01 (GEOVIDE),58.84,-31.27,1201.2,16.79,4.96
GEOTRACE GA01 (GEOVIDE),58.84,-31.27,1000.3,17.16,4.93
GEOTRACE GA01 (GEOVIDE),58.84,-31.27,800.2,17.83,4.95
GEOTRACE GA01 (GEOVIDE),58.84,-31.27,700.1,18.04,0
GEOTRACE GA01 (GEOVIDE),58.84,-31.27,574.7,17.71,4.83
GEOTRACE GA01 (GEOVIDE),58.84,-31.27,500.2,16.65,4.9
GEOTRACE GA01 (GEOVIDE),58.84,-31.27,400.1,15.03,4.95
GEOTRACE GA01 (GEOVIDE),58.84,-31.27,299.8,14.79,4.98
GEOTRACE GA01 (GEOVIDE),58.84,-31.27,200.4,14.57,4.84
GEOTRACE GA01 (GEOVIDE),58.84,-31.27,149.8,14.51,5
GEOTRACE GA01 (GEOVIDE),58.84,-31.27,100.4,14.29,4.95
GEOTRACE GA01 (GEOVIDE),58.84,-31.27,80.1,12.3,5.65
GEOTRACE GA01 (GEOVIDE),58.84,-31.27,60,9.57,6.67
GEOTRACE GA01 (GEOVIDE),58.84,-31.27,50.2,8.84,7.75
GEOTRACE GA01 (GEOVIDE),58.84,-31.27,39.8,8.44,8.21
GEOTRACE GA01 (GEOVIDE),58.84,-31.27,30.2,7.48,9.11
GEOTRACE GA01 (GEOVIDE),58.84,-31.27,20.1,7.11,9.14
GEOTRACE GA01 (GEOVIDE),58.84,-31.27,9.2,7.08,9.53
GEOTRACE GA01 (GEOVIDE),58.84,-31.27,4.4,7.1,9.94
GEOTRACE GA01 (GEOVIDE),59.62,-38.95,2965.5,13.82,4.68
GEOTRACE GA01 (GEOVIDE),59.62,-38.95,2900.1,13.78,4.97
GEOTRACE GA01 (GEOVIDE),59.62,-38.95,2800.2,14.13,5.01
GEOTRACE GA01 (GEOVIDE),59.62,-38.95,2600.5,16.83,4.88
GEOTRACE GA01 (GEOVIDE),59.62,-38.95,2501,16.89,4.76
GEOTRACE GA01 (GEOVIDE),59.62,-38.95,2249.4,16.98,4.83
GEOTRACE GA01 (GEOVIDE),59.62,-38.95,2000.3,17.01,4.84
GEOTRACE GA01 (GEOVIDE),59.62,-38.95,1800.4,17.25,4.98
GEOTRACE GA01 (GEOVIDE),59.62,-38.95,1600.4,17.25,4.89
GEOTRACE GA01 (GEOVIDE),59.62,-38.95,1401.3,17.25,4.96
GEOTRACE GA01 (GEOVIDE),59.62,-38.95,1100.6,17.01,4.75
GEOTRACE GA01 (GEOVIDE),59.62,-38.95,1000.8,17.09,4.8
GEOTRACE GA01 (GEOVIDE),59.62,-38.95,900.3,16.45,4.78
GEOTRACE GA01 (GEOVIDE),59.62,-38.95,799.8,16.39,4.79
GEOTRACE GA01 (GEOVIDE),59.62,-38.95,699.3,16.4,4.75
GEOTRACE GA01 (GEOVIDE),59.62,-38.95,600.3,16.27,4.76
GEOTRACE GA01 (GEOVIDE),59.62,-38.95,499.4,16.41,4.81
GEOTRACE GA01 (GEOVIDE),59.62,-38.95,399.4,16.3,4.8
GEOTRACE GA01 (GEOVIDE),59.62,-38.95,300.6,16.47,4.9
GEOTRACE GA01 (GEOVIDE),59.62,-38.95,200.6,16.4,4.96
GEOTRACE GA01 (GEOVIDE),59.62,-38.95,149.6,16.46,4.78
GEOTRACE GA01 (GEOVIDE),59.62,-38.95,98.9,16.47,4.75
GEOTRACE GA01 (GEOVIDE),59.62,-38.95,60,13.67,5.03
GEOTRACE GA01 (GEOVIDE),59.62,-38.95,50,12.33,5.43
GEOTRACE GA01 (GEOVIDE),59.62,-38.95,40.2,12.27,5.85
GEOTRACE GA01 (GEOVIDE),59.62,-38.95,29.7,10.13,7.13
GEOTRACE GA01 (GEOVIDE),59.62,-38.95,25.5,10.1,5.03
GEOTRACE GA01 (GEOVIDE),59.62,-38.95,20,8.97,8.49
GEOTRACE GA01 (GEOVIDE),59.62,-38.95,10.2,9.54,8.94
GEOTRACE GA01 (GEOVIDE),59.76,-40.91,2295.4,14.29,4.81
GEOTRACE GA01 (GEOVIDE),59.76,-40.91,2200.1,14.42,4.95
GEOTRACE GA01 (GEOVIDE),59.76,-40.91,2100.3,15.11,4.89
GEOTRACE GA01 (GEOVIDE),59.76,-40.91,2001.3,15.95,4.75
GEOTRACE GA01 (GEOVIDE),59.76,-40.91,1800,16.11,4.87
GEOTRACE GA01 (GEOVIDE),59.76,-40.91,1600.6,16.14,4.97
GEOTRACE GA01 (GEOVIDE),59.76,-40.91,1500.5,16.37,4.89
GEOTRACE GA01 (GEOVIDE),59.76,-40.91,1401.1,16.62,4.93
GEOTRACE GA01 (GEOVIDE),59.76,-40.91,1199.8,16.68,4.84
GEOTRACE GA01 (GEOVIDE),59.76,-40.91,1100.4,16.9,4.78
GEOTRACE GA01 (GEOVIDE),59.76,-40.91,999.9,16.72,5
GEOTRACE GA01 (GEOVIDE),59.76,-40.91,900.6,16.77,4.83
GEOTRACE GA01 (GEOVIDE),59.76,-40.91,801.5,16.91,4.82
GEOTRACE GA01 (GEOVIDE),59.76,-40.91,700.4,16.87,4.84
GEOTRACE GA01 (GEOVIDE),59.76,-40.91,600.7,16.72,4.74
GEOTRACE GA01 (GEOVIDE),59.76,-40.91,547.8,16.51,4.83
GEOTRACE GA01 (GEOVIDE),59.76,-40.91,399.9,16.42,4.85
GEOTRACE GA01 (GEOVIDE),59.76,-40.91,201,15.55,4.91
GEOTRACE GA01 (GEOVIDE),59.76,-40.91,150,15.15,5.23
GEOTRACE GA01 (GEOVIDE),59.76,-40.91,100.7,14.47,5.4
GEOTRACE GA01 (GEOVIDE),59.76,-40.91,39.8,10.79,7.66
GEOTRACE GA01 (GEOVIDE),59.76,-40.91,5.9,9.53,8.96
GEOTRACE GA01 (GEOVIDE),59.07,-46.08,2502.1,16.13,4.87
GEOTRACE GA01 (GEOVIDE),59.07,-46.08,2401,16.62,5.13
GEOTRACE GA01 (GEOVIDE),59.07,-46.08,2249.6,17.41,4.9
GEOTRACE GA01 (GEOVIDE),59.07,-46.08,1999.1,17.71,4.87
GEOTRACE GA01 (GEOVIDE),59.07,-46.08,1598.9,17.77,4.84
GEOTRACE GA01 (GEOVIDE),59.07,-46.08,1399.4,17.84,4.9
GEOTRACE GA01 (GEOVIDE),59.07,-46.08,1199.6,17.76,4.94
GEOTRACE GA01 (GEOVIDE),59.07,-46.08,999.4,17.27,4.89
GEOTRACE GA01 (GEOVIDE),59.07,-46.08,899.9,17.07,4.83
GEOTRACE GA01 (GEOVIDE),59.07,-46.08,799.7,17.08,4.83
GEOTRACE GA01 (GEOVIDE),59.07,-46.08,750,17.16,4.89
GEOTRACE GA01 (GEOVIDE),59.07,-46.08,649.3,17.19,4.95
GEOTRACE GA01 (GEOVIDE),59.07,-46.08,499.6,16.9,5.04
GEOTRACE GA01 (GEOVIDE),59.07,-46.08,399.7,17.19,4.85
GEOTRACE GA01 (GEOVIDE),59.07,-46.08,319.6,16.84,4.95
GEOTRACE GA01 (GEOVIDE),59.07,-46.08,199.7,16.68,4.74
GEOTRACE GA01 (GEOVIDE),59.07,-46.08,149.7,16.28,4.94
GEOTRACE GA01 (GEOVIDE),59.07,-46.08,99.8,15.07,5.39
GEOTRACE GA01 (GEOVIDE),59.07,-46.08,80,7.81,5.62
GEOTRACE GA01 (GEOVIDE),59.07,-46.08,55,8.08,6.41
GEOTRACE GA01 (GEOVIDE),59.07,-46.08,49.7,11.46,6.61
GEOTRACE GA01 (GEOVIDE),59.07,-46.08,45,6.33,6.99
GEOTRACE GA01 (GEOVIDE),59.07,-46.08,33,5.26,8.8
GEOTRACE GA01 (GEOVIDE),59.07,-46.08,20,3.78,10.09
GEOTRACE GA01 (GEOVIDE),59.07,-46.08,4.6,5.06,10.13
GEOTRACE GA01 (GEOVIDE),55.84,-48.09,3745.3,14.37,5.01
GEOTRACE GA01 (GEOVIDE),55.84,-48.09,3700.6,14.34,4.93
GEOTRACE GA01 (GEOVIDE),55.84,-48.09,3499.9,15.4,4.86
GEOTRACE GA01 (GEOVIDE),55.84,-48.09,3248.9,16.39,4.81
GEOTRACE GA01 (GEOVIDE),55.84,-48.09,2999,16.62,4.8
GEOTRACE GA01 (GEOVIDE),55.84,-48.09,2725.4,16.82,4.84
GEOTRACE GA01 (GEOVIDE),55.84,-48.09,2500,16.87,4.92
GEOTRACE GA01 (GEOVIDE),55.84,-48.09,2249.6,17.17,4.77
GEOTRACE GA01 (GEOVIDE),55.84,-48.09,2000,17.1,4.95
GEOTRACE GA01 (GEOVIDE),55.84,-48.09,1799.6,17.32,4.8
GEOTRACE GA01 (GEOVIDE),55.84,-48.09,1599.8,16.78,4.89
GEOTRACE GA01 (GEOVIDE),55.84,-48.09,1400.3,16.14,4.71
GEOTRACE GA01 (GEOVIDE),55.84,-48.09,1200.1,16.2,4.76
GEOTRACE GA01 (GEOVIDE),55.84,-48.09,1000.1,16.23,4.82
GEOTRACE GA01 (GEOVIDE),55.84,-48.09,800.9,16.23,4.93
GEOTRACE GA01 (GEOVIDE),55.84,-48.09,600.7,16.05,4.8
GEOTRACE GA01 (GEOVIDE),55.84,-48.09,499.7,16,4.76
GEOTRACE GA01 (GEOVIDE),55.84,-48.09,399.9,16.33,4.75
GEOTRACE GA01 (GEOVIDE),55.84,-48.09,299.8,16.11,4.9
GEOTRACE GA01 (GEOVIDE),55.84,-48.09,200.2,15.89,4.79
GEOTRACE GA01 (GEOVIDE),55.84,-48.09,150,15.67,4.84
GEOTRACE GA01 (GEOVIDE),55.84,-48.09,99.3,15.37,4.92
GEOTRACE GA01 (GEOVIDE),55.84,-48.09,70,13.02,4.83
GEOTRACE GA01 (GEOVIDE),55.84,-48.09,50.4,11.82,5.46
GEOTRACE GA01 (GEOVIDE),55.84,-48.09,40,9.79,5.57
GEOTRACE GA01 (GEOVIDE),55.84,-48.09,22,4.48,7.75
GEOTRACE GA01 (GEOVIDE),53,-51.1,2530.9,15.66,4.86
GEOTRACE GA01 (GEOVIDE),53,-51.1,2449.4,16.04,4.93
GEOTRACE GA01 (GEOVIDE),53,-51.1,2400.5,15.89,5.04
GEOTRACE GA01 (GEOVIDE),53,-51.1,2201.2,16.3,4.89
GEOTRACE GA01 (GEOVIDE),53,-51.1,2000.4,16.6,4.76
GEOTRACE GA01 (GEOVIDE),53,-51.1,1750.5,16.78,4.73
GEOTRACE GA01 (GEOVIDE),53,-51.1,1500.3,17.31,4.68
GEOTRACE GA01 (GEOVIDE),53,-51.1,1301.6,17.23,4.85
GEOTRACE GA01 (GEOVIDE),53,-51.1,1201.7,17.09,4.88
GEOTRACE GA01 (GEOVIDE),53,-51.1,1001.4,16.42,4.96
GEOTRACE GA01 (GEOVIDE),53,-51.1,901.5,16.36,4.83
GEOTRACE GA01 (GEOVIDE),53,-51.1,801.7,16.24,4.92
GEOTRACE GA01 (GEOVIDE),53,-51.1,701,16.43,4.86
GEOTRACE GA01 (GEOVIDE),53,-51.1,600.8,16.4,4.82
GEOTRACE GA01 (GEOVIDE),53,-51.1,501.7,16.3,4.99
GEOTRACE GA01 (GEOVIDE),53,-51.1,401.6,16.22,4.86
GEOTRACE GA01 (GEOVIDE),53,-51.1,300.4,15.65,4.69
GEOTRACE GA01 (GEOVIDE),53,-51.1,200.7,15.26,4.95
GEOTRACE GA01 (GEOVIDE),53,-51.1,150.5,15.56,5.02
GEOTRACE GA01 (GEOVIDE),53,-51.1,100.2,14.61,5.38
GEOTRACE GA01 (GEOVIDE),53,-51.1,60,11.48,5.86
GEOTRACE GA01 (GEOVIDE),53,-51.1,45,5.57,7.83
GEOTRACE GA01 (GEOVIDE),53,-51.1,40.3,7.05,8.03
GEOTRACE GA01 (GEOVIDE),53,-51.1,35,3.7,10.04
GEOTRACE GA01 (GEOVIDE),53,-51.1,25,2.29,10.88
GEOTRACE GA01 (GEOVIDE),53,-51.1,23.8,3.23,10.17
KEOPS 2 expedition,-50.63,72.08,469,35.4,5.28
KEOPS 2 expedition,-50.63,72.08,352,34.9,5.37
KEOPS 2 expedition,-50.63,72.08,278,33.7,5.61
KEOPS 2 expedition,-50.63,72.08,252,33.4,5.45
KEOPS 2 expedition,-50.63,72.08,227,32.9,5.65
KEOPS 2 expedition,-50.63,72.08,202,32.1,5.63
KEOPS 2 expedition,-50.63,72.08,173,30.7,5.79
KEOPS 2 expedition,-50.63,72.08,151,29.9,5.74
KEOPS 2 expedition,-50.63,72.08,101,29.7,5.85
KEOPS 2 expedition,-50.63,72.08,41,29.2,6.89
KEOPS 2 expedition,-50.63,72.08,12,28.8,5.8
KEOPS 2 expedition,-49.46,72.24,992,34.7,5.08
KEOPS 2 expedition,-49.46,72.24,903,34.7,5
KEOPS 2 expedition,-49.46,72.24,702,34.7,4.93
KEOPS 2 expedition,-49.46,72.24,601,36.2,5.09
KEOPS 2 expedition,-49.46,72.24,501,36.7,5.17
KEOPS 2 expedition,-49.46,72.24,401,36.2,5.27
KEOPS 2 expedition,-49.46,72.24,303,35.7,5.42
KEOPS 2 expedition,-49.46,72.24,251,34.2,5.4
KEOPS 2 expedition,-49.46,72.24,203,30,5.89
KEOPS 2 expedition,-49.46,72.24,149,29.5,6.1
KEOPS 2 expedition,-49.46,72.24,101,28.4,6.15
KEOPS 2 expedition,-49.46,72.24,41,28.6,6.1
KEOPS 2 expedition,-49.46,72.24,12,28.1,6.07
KEOPS 2 expedition,-48.78,72.28,1871,31.3,4.87
KEOPS 2 expedition,-48.78,72.28,1514,31.7,4.92
KEOPS 2 expedition,-48.78,72.28,807,34.6,5.3
KEOPS 2 expedition,-48.78,72.28,605,35.1,4.87
KEOPS 2 expedition,-48.78,72.28,505,35.5,4.85
KEOPS 2 expedition,-48.78,72.28,404,35.9,5.14
KEOPS 2 expedition,-48.78,72.28,303,34.6,5.26
KEOPS 2 expedition,-48.78,72.28,253,33.2,5.16
KEOPS 2 expedition,-48.78,72.28,202,32.4,5.49
KEOPS 2 expedition,-48.78,72.28,183,31.6,5.32
KEOPS 2 expedition,-48.78,72.28,102,27.5,6.07
KEOPS 2 expedition,-48.78,72.28,41,27.5,6.01
KEOPS 2 expedition,-48.78,72.28,12,27,6.15
KEOPS 2 expedition,-46.83,71.5,2263,30.2,5.18
KEOPS 2 expedition,-46.83,71.5,1508,29.9,5.21
KEOPS 2 expedition,-46.83,71.5,802,33.7,5.12
KEOPS 2 expedition,-46.83,71.5,602,33.5,5.25
KEOPS 2 expedition,-46.83,71.5,502,0,5.41
KEOPS 2 expedition,-46.83,71.5,402,34.1,5.49
KEOPS 2 expedition,-46.83,71.5,302,30.8,5.75
KEOPS 2 expedition,-46.83,71.5,251,29.1,5.75
KEOPS 2 expedition,-46.83,71.5,201,27.4,6.23
KEOPS 2 expedition,-46.83,71.5,151,25.9,6.23
KEOPS 2 expedition,-46.83,71.5,102,24.1,6.27
KEOPS 2 expedition,-46.83,71.5,41,23.7,6.82
KEOPS 2 expedition,-46.83,71.5,11,23.9,6.63
KEOPS 2 expedition,-50.36,66.72,904,33.9,5.16
KEOPS 2 expedition,-50.36,66.72,703,35.2,5.09
KEOPS 2 expedition,-50.36,66.72,603,35.3,5.17
KEOPS 2 expedition,-50.36,66.72,503,35.1,5.04
KEOPS 2 expedition,-50.36,66.72,401,34.1,5.19
KEOPS 2 expedition,-50.36,66.72,251,0,5.53
KEOPS 2 expedition,-50.36,66.72,201,28.8,5.37
KEOPS 2 expedition,-50.36,66.72,100,25.8,6.12
KEOPS 2 expedition,-50.36,66.72,79,25.9,6.12
KEOPS 2 expedition,-50.36,66.72,40,25.7,6.24
KEOPS 2 expedition,-50.36,66.72,21,25.4,6.14
KEOPS 2 expedition,-50.39,66.69,2453,32.8,4.81
KEOPS 2 expedition,-50.39,66.69,1817,31.5,5.07
KEOPS 2 expedition,-50.39,66.69,1508,31.5,4.96
KEOPS 2 expedition,-50.39,66.69,1003,33.6,5.15
KEOPS 2 expedition,-50.39,66.69,806,35.6,5.12
KEOPS 2 expedition,-50.39,66.69,605,36.9,5.13
KEOPS 2 expedition,-50.39,66.69,503,36.8,5.13
KEOPS 2 expedition,-50.39,66.69,353,34.5,5.43
KEOPS 2 expedition,-48.46,72.19,906,33.2,5.17
KEOPS 2 expedition,-48.46,72.19,702,33.8,5.17
KEOPS 2 expedition,-48.46,72.19,600,34,5.15
KEOPS 2 expedition,-48.46,72.19,501,35.1,5.23
KEOPS 2 expedition,-48.46,72.19,400,34.5,5.32
KEOPS 2 expedition,-48.46,72.19,301,0,5.25
KEOPS 2 expedition,-48.46,72.19,251,0,5.24
KEOPS 2 expedition,-48.46,72.19,180,29.3,5.71
KEOPS 2 expedition,-48.46,72.19,150,27.3,5.97
KEOPS 2 expedition,-48.46,72.19,124,26.4,6.32
KEOPS 2 expedition,-48.46,72.19,100,25.4,6.2
KEOPS 2 expedition,-48.46,72.19,81,25.9,6.04
KEOPS 2 expedition,-48.46,72.19,40,25.5,6.25
KEOPS 2 expedition,-48.5,72.18,2025,33,4.94
KEOPS 2 expedition,-48.5,72.18,1486,32.2,4.93
KEOPS 2 expedition,-48.5,72.18,1003,34.2,5
KEOPS 2 expedition,-48.5,72.18,802,35.6,5.15
KEOPS 2 expedition,-48.5,72.18,631,36.9,5.22
KEOPS 2 expedition,-48.5,72.18,501,36.7,5.18
KEOPS 2 expedition,-48.5,72.18,451,37,5.23
KEOPS 2 expedition,-48.5,72.18,350,36.2,5.06
KEOPS 2 expedition,-48.5,72.18,300,35.5,5.06
KEOPS 2 expedition,-48.8,71.02,541,34,4.85
KEOPS 2 expedition,-48.8,71.02,401,33.9,5.04
KEOPS 2 expedition,-48.8,71.02,276,31.6,5.07
KEOPS 2 expedition,-48.8,71.02,252,31.6,5.34
KEOPS 2 expedition,-48.8,71.02,182,28.4,5.46
KEOPS 2 expedition,-48.8,71.02,111,27.8,5.57
KEOPS 2 expedition,-48.8,71.02,91,27.9,5.73
KEOPS 2 expedition,-48.8,71.02,76,27.1,5.92
KEOPS 2 expedition,-48.8,71.02,61,27.2,6.18
KEOPS 2 expedition,-48.8,71.02,40,27.2,6.04
KEOPS 2 expedition,-48.8,71.02,16,26.5,5.91
KEOPS 2 expedition,-48.63,71.62,1567,31.7,5.16
KEOPS 2 expedition,-48.63,71.62,1004,33.6,4.88
KEOPS 2 expedition,-48.63,71.62,802,34.5,4.91
KEOPS 2 expedition,-48.63,71.62,602,35.2,4.94
KEOPS 2 expedition,-48.63,71.62,502,35.5,4.97
KEOPS 2 expedition,-48.63,71.62,301,0,5.08
KEOPS 2 expedition,-48.63,71.62,300,33.9,5.13
KEOPS 2 expedition,-48.63,71.62,251,33.1,4.93
KEOPS 2 expedition,-48.63,71.62,201,29.8,5.52
KEOPS 2 expedition,-48.63,71.62,151,28.1,5.8
KEOPS 2 expedition,-48.63,71.62,101,26.1,5.95
KEOPS 2 expedition,-48.63,71.62,41,25.5,6.17
KEOPS 2 expedition,-48.63,71.62,11,25.3,6.2
KEOPS 2 expedition,-48.47,72.8,2271,31.6,4.73
KEOPS 2 expedition,-48.47,72.8,1003,33.9,5.04
